"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
24479,3/31/2023 0:00:00,22473,4/28/2023 12:14:29 AM,2181966,248980,0,111056067,0,105107805,105107805,0,59460,45836,0,2900,72927682,295,5848671,115589,0,0,0,0,0,0,0,6661,50000,0,6095,25509,88278,0,0,0,0,0,0,0,786,449,551,20727,5914,0,0,0,156927,0,0,0,0,0,0,0,0,62095577,2000000,0,0,865346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983281,0,0,0,0,814563,0,0,23103098,0,5312857,9831005,10078125,0,6905128,0,0,569,0,0,0,0,0,0,0,0,0,304688,0,0,0,0,0,0,0,0,0,0,0,0,110782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238732,96922,4549992,0,0,0,0,0,354100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24481,3/31/2023 0:00:00,22680,4/29/2023 12:07:45 AM,677603,44700,0,81015674,0,72343516,72343516,0,11857,7202,0,2248,35371110,163,3329588,146676,0,0,0,0,0,0,0,4822,5525,0,0,13,17951,0,0,0,0,0,0,990,650,587,507,3771,14062,0,0,0,0,238911,0,0,0,0,0,0,0,48725460,0,0,0,456189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753774,0,0,0,0,403371,0,0,15694390,1619834,3025947,5692075,0,0,8268787,0,0,1034,0,0,0,0,0,0,0,0,0,119767,0,46212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32831,62258,37006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24482,3/31/2023 0:00:00,25793,5/10/2023 12:06:02 PM,2877343,611297,0,178443735,0,154709245,157599631,0,197714,129267,1360,3779,118735622,309,10668563,646745,0,0,0,0,0,0,0,4886,1525545,0,65594,155772,166753,0,0,0,0,0,12,1327,994,504,687,17096,12325,0,0,0,0,0,0,0,0,0,0,0,0,80647731,416281,0,0,1768822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018465,0,0,0,0,522485,11023180,2890386,41318800,1427878,13348819,22081674,8677454,0,15037841,0,0,924,0,0,0,0,0,0,0,0,0,399790,0,5075,0,0,0,0,0,0,0,0,0,0,1116017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559038,162641,1081591,0,0,0,0,0,90689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24483,3/31/2023 0:00:00,25797,4/29/2023 12:05:54 AM,0,18,0,1357775,0,1128196,1213300,0,1574,35523,6168,105,622808,13,136135,43265,0,0,0,0,0,0,0,372,45650,0,7187,0,467,0,0,0,0,0,5,0,973.33,377,561,0,90,0,0,0,792,0,0,0,0,0,0,0,0,1047795,9356,0,0,18287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8553,0,0,0,0,83946,0,85104,80401,0,0,0,0,0,50381,0,0,39,0,0,0,0,0,0,0,0,0,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,0,4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24484,3/31/2023 0:00:00,15154,5/2/2023 10:46:10 AM,3532699,237785,0,120647668,0,110668155,111127762,0,31360,9411,0,6969,75561901,730,9394707,74109,0,0,0,0,0,0,0,15522,1100448,0,0,0,135742,0,0,0,0,0,3,0,1164,325,661,42914,14463,0,0,0,0,0,0,0,0,0,0,0,0,52362273,0,0,0,1674441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030972,0,0,0,0,1237498,0,459607,31577635,5603738,13144697,17225572,2241680,0,10375718,0,0,3267,0,0,0,0,0,0,0,0,0,847695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207271,97290,353016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24486,3/31/2023 0:00:00,24119,4/14/2023 12:03:55 AM,0,941,0,8614874,0,7027570,7027570,0,0,0,0,310,3289430,31,285535,0,0,0,0,0,0,0,0,957,1440,0,-2500,0,3089,0,0,0,0,0,0,0,1400,534,635,0,1817,0,0,0,0,0,0,0,0,0,0,0,0,3147818,393330,0,0,45865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61990,0,0,0,0,4716,0,0,0,0,3481375,3481375,398377,0,1185461,0,0,143,0,0,0,0,0,0,0,0,0,32601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3005,20394,17170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24490,3/31/2023 0:00:00,14595,4/27/2023 12:11:19 AM,5699717,876339,0,310967324,0,284699199,284699199,0,203256,109062,48760,9185,184872423,473,14080651,585410,0,0,0,0,0,0,0,20551,98849,0,0,3,210278,0,0,0,0,0,0,1224,1075,474,524,147222,24606,0,0,0,0,0,0,0,0,0,0,0,0,143667379,0,0,0,2584372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847144,0,0,0,0,1499849,0,0,66150860,9199930,8784714,17909892,44651547,0,27137733,0,0,2878,0,0,0,0,0,0,0,0,0,623432,0,7734,0,0,0,0,0,0,0,0,0,0,29716284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597413,93519,10726395,0,0,0,0,0,1201492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24491,3/31/2023 0:00:00,15122,4/29/2023 12:35:15 AM,577288,51437,0,62893777,0,51814786,51814786,0,78985,38583,0,3752,35110273,502,5400619,306422,0,0,0,0,0,0,0,6271,126000,0,0,0,42051,0,0,0,0,0,0,0,1300,649,700,44575,2379,0,0,0,391071,15415,0,0,0,0,0,0,0,19265397,0,0,0,652189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469627,0,0,0,0,1231391,0,0,15454669,3146595,2218679,2631789,11161841,0,9456529,0,0,1060,0,0,0,0,0,0,0,0,0,952813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116909,55200,87781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24492,3/31/2023 0:00:00,18655,4/28/2023 12:04:49 AM,1056299,70640,0,60892371,0,55746169,55746169,0,12569,0,0,1431,26438466,75,2555857,12569,0,0,0,0,0,0,0,3092,280341,0,0,28,11681,0,0,0,0,0,0,997,1299,342,564,21114,213,0,0,0,0,0,0,0,0,0,0,0,0,37299590,0,0,0,443716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516315,0,0,0,0,296340,0,0,12844650,941326,3358120,4547358,0,0,4849862,0,0,292,0,0,0,0,0,0,0,0,0,82130,0,37281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64741,88875,194940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24495,3/31/2023 0:00:00,23964,4/29/2023 12:34:09 AM,3983081,660744,0,174486962,0,149231528,156508497,0,226965,0,0,7389,144823224,337,8256870,439664,0,0,0,0,0,0,0,12497,345000,0,0,12681,596675,0,0,0,0,0,11,1180,1050,850,675,129234,126196,0,0,0,920121,653125,0,0,0,0,0,0,0,39790010,0,0,0,1939289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445955,0,0,0,0,526629,1714286,7276969,27019080,6107862,32110220,60492084,8699678,0,14934348,0,0,1866,0,0,0,0,0,0,0,0,0,1083585,0,5698,0,0,0,0,0,0,0,0,0,0,4280931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446730,6814,2431619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24501,3/31/2023 0:00:00,19908,4/26/2023 12:09:25 AM,3266289,276343,0,144675531,0,127316019,127316019,0,9041,0,0,3480,72199409,114,4476438,15263,0,0,0,0,0,0,0,6845,1000000,0,0,15,142990,0,0,0,0,0,0,1199,1099,599,625,16197,1599,0,0,0,0,0,0,0,0,0,0,0,0,67010430,4537165,0,0,892732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061569,0,0,0,0,711088,0,0,28030684,3766244,10722941,18724007,8359089,0,12327917,0,0,599,0,0,0,0,0,0,0,0,0,301809,0,4952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104585,79548,214842,0,0,0,0,0,8918135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24506,3/31/2023 0:00:00,26128,5/22/2023 10:01:28 PM,0,0,0,6753943,0,6151096,6151096,0,12079,0,0,178,2065972,11,207782,66451,0,0,0,0,0,0,0,1233,4000,0,0,0,1085,0,0,0,0,0,0,0,966,477,596,1,600,0,0,0,0,0,0,0,0,0,0,0,0,4264469,239019,0,0,63554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62824,0,0,0,0,2783,45000,0,1886627,0,0,0,0,0,266482,0,0,56,0,0,0,0,0,0,0,0,0,63906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5059,20179,58800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24508,3/31/2023 0:00:00,22482,5/17/2023 10:02:49 PM,41703179,8033607,0,1182478545,0,1047861284,1047861284,0,430804,288872,100896,41889,736547552,2280,54297588,1789359,0,0,0,0,0,0,0,101303,2500000,0,0,432294,1448410,0,0,0,0,0,0,1790,1424,674,679,1591628,559227,0,0,0,0,147503,0,0,0,0,0,0,0,502002593,0,0,0,11261827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9758565,0,0,0,0,45770551,0,0,240596274,28993999,130251265,146972187,127364376,0,137267987,0,0,7697,0,0,0,0,0,0,0,0,0,4411190,0,120694,0,0,0,0,0,0,0,0,0,0,161344924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331218,667972,32586495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24511,3/31/2023 0:00:00,24283,5/5/2023 10:02:54 PM,2478,0,0,9530758,0,8690163,8690163,0,6418,0,0,197,3321594,44,870364,6418,0,0,0,0,0,0,0,1036,2500,0,0,0,3747,0,0,0,0,0,0,0,980,371,676,0,395,0,0,0,0,111584,0,0,0,0,0,0,0,5540302,0,0,0,69007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85759,0,0,0,0,5162,0,0,840209,228089,355198,425786,1544193,0,834170,0,0,74,0,0,0,0,0,0,0,0,0,44294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3947,0,29330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24516,3/31/2023 0:00:00,25237,4/14/2023 12:03:23 AM,730601,48923,0,99011430,0,81777259,81777259,0,0,0,0,676,19829638,31,1035000,0,0,0,0,0,0,0,0,3392,25000,0,0,0,169328,0,0,0,0,0,0,1200,1017,316,850,0,0,0,0,0,379640,7747,0,0,0,0,0,0,0,38443458,5302391,0,0,361422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752668,0,0,0,0,93685,0,0,12916540,4615389,17665015,24736531,0,0,11458455,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21642,132655,77377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24520,3/31/2023 0:00:00,21898,4/27/2023 12:03:45 AM,248349,171083,0,99063771,0,88484819,88484819,0,19247,0,0,3717,56135078,114,2962288,33712,0,0,0,0,0,0,0,5221,50000,0,0,1223,55439,0,0,0,0,0,0,895,845,424,424,14537,4618,0,0,0,0,0,0,0,0,0,0,0,0,50288074,0,0,0,636344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875297,0,0,0,0,455760,0,0,24377817,1797346,5915265,7068028,4951303,0,10604186,0,0,604,0,0,0,0,0,0,0,0,0,121017,0,49580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160794,73800,5008342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24523,3/31/2023 0:00:00,18531,4/27/2023 12:11:15 AM,187124,0,0,69457406,0,62827429,62827429,0,33152,1617,0,11974,25908280,217,3001905,123288,0,0,0,0,0,0,0,4465,100000,0,0,0,20734,0,0,0,0,0,0,0,1000,336,468,44534,5356,0,0,0,0,0,0,0,0,0,0,0,0,32335974,782656,0,0,482819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626176,0,0,0,0,178780,0,0,11074917,1131451,2490485,3624994,14660093,0,5668030,0,0,3619,0,0,0,0,0,0,0,0,0,221723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36070,18909,390051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24524,3/31/2023 0:00:00,16602,4/29/2023 12:36:10 AM,74343649,9819407,0,6065817485,0,5214571153,5214572142,0,6708534,2416346,113254,272607,3755832233,24556,549628707,15637742,0,0,0,0,0,0,0,454483,1127555,0,0,2837689,13576529,0,0,0,0,0,1,1350,1403,757,808,8000535,3061493,0,0,0,18428468,2796912,0,0,0,0,0,0,0,1056679035,36343423,0,0,41034868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46266191,0,0,0,0,36019731,250000000,989,1159419400,141998521,413834472,920842255,1830163321,0,633518181,0,0,75784,0,0,0,0,0,0,0,0,0,20292968,0,824030,0,0,0,0,0,0,0,0,0,0,321963802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10820045,5174590,13466840,0,0,0,0,0,45469093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24526,3/31/2023 0:00:00,17014,4/25/2023 12:08:08 AM,458646,23452,0,53530297,0,44144051,47885051,0,89285,11102,0,2252,34784989,152,3640214,237932,0,0,0,0,0,0,0,5279,414970,0,0,3043,80722,0,0,0,0,0,4,790,1149,504,504,54018,18917,0,0,0,97567,0,0,0,0,0,0,0,0,29915797,0,0,0,471902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433422,0,0,0,0,126780,0,3741000,7104402,370784,3563920,5930954,0,0,5420899,0,0,657,0,0,0,0,0,0,0,0,0,220900,0,3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58053,20949,318262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24528,3/31/2023 0:00:00,21681,5/5/2023 2:21:20 PM,802635,104291,0,52210212,0,45754865,45754865,0,13162,112825,0,1001,28175627,194,1492900,125987,0,0,0,0,0,0,0,2526,12000,0,0,0,55631,0,0,0,0,0,0,0,1325,472,513,7380,940,0,0,0,168973,0,0,0,0,0,0,0,0,20732276,0,0,0,408642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466349,0,0,0,0,51700,0,0,8765291,944463,2682273,6512818,7165646,0,6221280,0,0,299,0,0,0,0,0,0,0,0,0,74202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28079,34391,1774542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24530,3/31/2023 0:00:00,15762,4/28/2023 12:08:24 AM,573967,3702,0,16291719,0,14593883,14593883,0,10588,16772,0,685,5292771,35,612280,30873,0,0,0,0,0,0,0,1381,13500,0,2656,0,1457,0,0,0,0,0,0,1600,1599,899,999,586,4164,0,0,0,0,0,0,0,0,0,0,0,0,10107811,0,0,0,175446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139653,0,0,0,0,255231,0,0,4054053,0,313900,432019,0,0,1442509,0,0,171,0,0,0,0,0,0,0,0,0,36651,0,889,0,0,0,0,0,0,0,0,0,0,200613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12503,24172,23384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
