"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
21204,3/31/2023 0:00:00,11460,0,0,0,0,3910841,50556,0,4756379,0,3910841,50556,0,0,0,0,12,0,0,0,0,92022,2,0,0,0,0,0,0,0,60938,0,2878,0,0,0,0,0,0,0,0,0,0,0,11209,0,0,0,0,0,0,0,0,40713,0,5461,22652,0,3150,5857,0,0,0,0,214,3200,2223971,0,0,299773,0,0,0,0,233280,164505,0,0,0,0,39,150,12,618,39,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,63816,0,14606,2941,0,-17817,0,33480,0,0,0,0,0,0,0,0,61750,324366,0,0,0,0,0,0,0,0,0,0,747966,1573,0,0,0,37069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,67214,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21226,3/31/2023 0:00:00,11478,0,0,0,0,63021162,1139488,666580,73891562,0,63021162,1139488,666580,0,0,0,15,0,0,0,0,42022,2,0,0,0,0,0,0,0,440488,0,247548,0,0,0,0,0,0,0,0,0,0,0,231169,0,0,0,0,0,0,0,0,481237,11624,95795,100300,15181,83608,98540,0,0,0,0,2859,4690,14004344,0,0,7023452,0,0,0,0,2370979,1357075,0,0,23552,-395,261,4321,230,9425,0,367,14604,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,688036,0,276744,30921,0,32025,0,364424,95,0,0,0,0,0,0,0,1306789,11346878,0,0,0,0,0,0,0,0,0,0,5677132,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,8970514,0,0,0,0,0,0,0,0,0,1000000,0,0,702219,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21231,3/31/2023 0:00:00,11483,0,0,0,0,1306576,0,0,1534097,0,1306576,0,0,0,0,0,0,0,0,0,0,102022,2,0,0,0,0,0,0,0,9071,0,1008,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,4877,0,0,0,0,1237,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,346607,0,0,0,0,0,0,0,355,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10079,0,158,17,0,3706,0,0,0,0,0,0,0,0,0,0,0,1190963,0,0,0,0,0,0,0,0,-168045,0,352107,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21240,3/31/2023 0:00:00,11491,0,0,0,0,3999065,0,0,4382164,0,3999065,0,0,0,0,0,0,0,0,0,0,62022,2,0,0,0,0,0,0,0,17276,0,10182,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,0,0,0,0,24060,0,272,4679,144,645,474,0,0,0,0,0,332,418763,0,0,565544,0,0,0,0,0,582038,0,0,0,0,0,0,0,994,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,27458,0,1645,571,0,-2074,0,17684,0,0,0,0,0,0,0,0,10103,200760,0,0,0,0,0,0,0,0,0,0,380773,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21244,3/31/2023 0:00:00,11495,0,0,0,0,77885713,638875,252949,91164707,0,77885713,638875,252949,0,0,0,135,0,0,0,0,122021,3,0,0,0,0,0,0,0,442569,0,253953,0,0,0,0,0,0,0,0,0,0,0,159907,0,0,0,0,0,0,0,0,445176,3000,48930,329474,14124,49938,59364,0,0,0,0,3772,2969,6875156,0,0,3190743,0,0,0,0,1306336,2466352,0,0,0,0,138,1244,177,26906,0,127,28592,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,696522,0,207832,27924,0,-80317,0,0,0,0,0,0,0,0,0,0,322866,3562374,0,0,0,0,0,0,0,0,0,0,10839003,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14183800,0,0,16730,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21268,3/31/2023 0:00:00,11510,0,0,0,0,23382449,11062,0,25943326,0,23382449,11062,0,0,0,0,0,0,0,0,0,122022,3,0,0,0,0,0,0,0,86822,0,77332,0,0,0,0,0,0,0,0,0,0,0,26138,0,0,0,0,0,0,0,0,91103,0,6566,30873,3453,3903,33672,0,0,0,0,0,879,4366009,0,0,2620763,0,0,0,0,501682,193418,0,0,0,0,7,702,71,4537,453,85,5855,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,164154,0,39304,7195,0,25141,0,40404,5244,0,0,0,0,0,0,0,112628,1075643,0,0,0,0,0,0,0,0,0,0,2531247,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1460704,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21279,3/31/2023 0:00:00,11519,0,0,0,0,15863028,601049,1203492,26600995,0,20093028,601049,1203492,0,0,0,7,0,0,0,0,82022,2,0,0,0,0,0,0,0,379876,0,1443,0,0,0,0,0,0,0,0,0,0,0,55291,0,0,0,0,0,0,0,0,136382,1582,86664,68714,9692,10509,41777,0,0,0,0,0,17629,3825518,0,0,968847,0,0,0,0,934943,527584,0,0,0,0,110,1154,47,2228,0,7,3563,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,381319,0,60056,140421,0,-151682,0,5621,955,0,200000,0,0,0,0,0,917937,118941,0,0,0,0,0,0,0,0,0,0,1997055,745,0,10220689,0,277719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,200000,3200000,4200000,0,0,759468,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21294,3/31/2023 0:00:00,11530,0,0,0,0,28210146,1024027,0,33508897,0,28210146,1024027,0,0,0,0,1,0,0,0,0,122021,2,0,0,0,0,0,0,0,139854,0,110341,0,0,0,0,0,0,0,0,0,0,0,36160,0,0,0,0,0,0,0,0,98170,175,13465,33255,4241,15682,6473,0,4393,0,0,1343,58356,2179649,0,0,3082410,0,0,0,0,1354955,266107,0,0,0,0,84,1505,54,3233,0,0,4876,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,250195,0,77943,8820,0,83765,0,0,0,0,0,0,0,0,0,0,360630,724129,0,0,0,0,0,0,0,0,0,0,4290041,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160000,0,0,74738,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21297,3/31/2023 0:00:00,11532,0,0,0,0,1022317,0,0,1224824,0,1022317,0,0,0,0,0,0,0,0,0,0,92022,2,0,0,0,0,0,0,0,19099,0,664,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,13175,0,300,4933,0,384,900,0,0,0,0,0,300,525528,0,0,136478,0,0,0,0,0,84738,0,0,0,0,3,0,0,617,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19763,0,1452,732,0,491,0,500,613,0,0,0,0,0,0,0,0,235902,0,0,0,0,0,0,0,0,0,0,190121,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97000,0,0,22990,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21305,3/31/2023 0:00:00,11538,0,0,0,0,66897195,5345752,959211,105363163,0,68490195,8477752,1207211,0,0,0,32,0,0,0,0,122022,3,0,0,0,0,0,0,0,915696,0,208491,0,0,0,0,0,0,0,0,0,0,0,201279,0,0,0,0,0,0,0,0,404062,2986,48500,171768,20719,27907,38287,0,0,0,0,4472,19767,7998365,0,0,3040667,0,0,0,0,0,2255358,0,0,0,0,472,2573,277,7609,0,58,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,1124187,0,270807,170740,0,425392,0,206681,496,0,0,0,0,0,0,0,1104054,3397039,0,0,0,0,0,0,0,0,0,0,26786455,2542,0,31607,0,129906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30922350,0,0,2688782,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21319,3/31/2023 0:00:00,11552,0,0,0,0,21617820,331199,237650,24142932,0,21617820,331199,237650,0,0,0,11,0,0,0,0,122021,3,0,0,0,0,0,0,0,188880,0,32218,0,0,0,0,0,0,0,0,0,0,0,15877,0,0,0,0,0,0,0,0,102984,0,8446,39858,2105,15365,6732,0,0,0,0,939,886,1815085,0,0,1745046,0,0,0,0,461005,225355,0,0,0,0,112,635,53,1156,0,34,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,221098,0,22973,22935,0,32559,0,83966,0,0,0,0,0,0,0,0,285263,1447193,0,0,0,0,0,0,0,0,0,0,1907274,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,6977,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21326,3/31/2023 0:00:00,11558,0,0,0,0,59633823,472996,97102,66279952,0,59633823,472996,97102,0,0,0,2,0,0,0,0,92022,3,0,0,0,0,0,0,0,461992,0,155298,0,0,0,0,0,0,0,0,0,0,0,83487,0,0,0,0,0,0,0,0,337325,182,47117,20976,11298,43407,73175,0,5124,0,0,0,6067,10493983,0,0,4984850,0,0,0,0,1168568,2477782,0,0,0,0,67,1535,52,3237,642,215,5748,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,617290,0,144636,39235,0,154020,0,40000,0,0,0,0,0,0,0,0,558927,6372445,0,0,0,0,0,0,0,0,0,0,5262638,794,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3464042,0,0,3921,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21339,3/31/2023 0:00:00,11569,0,0,0,0,40091760,254870,0,45156319,0,40091760,254870,0,0,0,0,11,0,0,0,0,32022,3,0,0,0,0,0,0,0,192071,0,196148,0,0,0,0,0,0,0,0,0,0,0,34812,0,0,0,0,0,0,0,0,123344,713,29284,111377,4940,22840,42564,0,0,0,0,1899,17492,6966705,0,0,3682045,0,0,0,0,239875,899585,0,0,0,0,67,2177,52,5804,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,110512,388219,0,89542,6832,675,113009,0,424552,554,4,0,0,0,0,0,0,320379,5580392,0,0,0,0,0,0,0,0,0,0,4081449,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1378621,0,0,0,0,0,0,0,0,0,750000,0,0,121911,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21345,3/31/2023 0:00:00,11575,0,0,0,0,8801744,0,0,9568571,0,8801744,0,0,0,0,0,2,0,0,0,0,92022,3,0,0,0,0,0,0,0,4585,0,33981,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,750,222,675,6401,19,1001,10550,0,0,0,0,385,448,162067,0,0,101502,0,0,0,0,0,80500,0,0,0,0,0,180,0,544,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38566,0,630,16707,0,2038,0,33537,0,0,0,0,0,0,0,0,14276,2479149,0,0,0,0,0,0,0,0,0,0,795196,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21354,3/31/2023 0:00:00,11582,0,0,0,0,41289096,3182708,24700,51022013,0,42133096,4174708,24700,0,0,0,40,0,0,0,0,32022,3,0,0,0,0,0,0,0,525350,0,35548,0,0,0,0,0,0,0,0,0,0,0,120222,0,0,0,0,0,0,0,0,374524,13009,37558,154407,13242,22512,97822,0,0,0,0,2013,5650,10866715,0,0,2173484,0,0,0,0,2197662,5053994,0,0,0,0,246,2684,73,5298,308,24,8635,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,560898,0,203277,74945,0,-67814,0,248269,0,0,0,0,0,0,0,0,946700,4124741,0,0,0,0,0,0,0,0,0,0,4189503,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,148713,0,0,0,0,0,0,0,0,0,4200000,0,0,445259,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21355,3/31/2023 0:00:00,11583,0,0,0,0,1023772,0,0,1296334,0,1123772,0,0,0,0,0,0,0,0,0,0,92022,2,0,0,0,0,0,0,0,3908,0,934,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,700,0,0,4952,0,109,625,0,0,0,0,0,130,109493,0,0,0,0,0,0,0,0,115724,0,0,0,1088,0,0,0,536,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4842,0,1376,300,0,-598,0,585,0,0,0,0,0,0,0,0,0,1065697,0,0,0,0,0,0,0,0,0,0,138202,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16543,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21367,3/31/2023 0:00:00,11593,0,0,0,0,2177839,0,0,2713495,0,2177839,0,0,0,0,0,0,0,0,0,0,92022,2,0,0,0,0,0,0,0,36305,0,7370,0,0,0,0,0,0,0,0,0,0,0,4122,0,0,0,0,0,0,0,0,25535,0,0,3478,0,380,4406,0,0,0,0,133,465,838979,0,0,132340,0,0,0,0,0,389650,0,0,0,0,0,0,0,530,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,43675,0,4826,7930,0,5629,0,16547,7930,0,0,0,0,0,0,0,100,461333,0,0,0,0,0,0,0,0,0,0,511466,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21368,3/31/2023 0:00:00,11594,0,0,0,0,2702983,0,0,3216961,0,2702983,0,0,0,0,0,0,0,0,0,0,42022,2,0,0,0,0,0,0,0,23655,0,-84,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,9801,213,150,6316,0,1153,0,0,0,0,0,0,493,1175701,0,0,983358,0,0,0,0,0,132693,0,0,0,0,27,0,0,474,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23571,0,206,9423,0,-3772,0,516,0,0,0,0,0,0,0,0,5,365947,0,0,0,0,0,0,0,0,0,0,513978,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15081,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21383,3/31/2023 0:00:00,11606,0,0,0,0,65271578,5203055,175571,83361629,0,65271578,5203055,175571,0,0,0,6,0,0,0,0,32022,3,0,0,0,0,0,0,0,589120,0,197872,0,0,0,0,0,0,0,0,0,0,0,188326,0,0,0,0,0,0,0,0,314567,4621,48362,160787,25605,33097,211132,0,0,0,0,3203,11519,12170248,0,0,4549046,0,0,0,0,1258390,2271000,0,0,-4848,0,410,3630,165,5809,289,0,10303,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,786992,0,344452,112607,0,274164,0,126174,0,0,0,0,0,0,0,0,1486173,5699397,0,0,0,0,0,0,0,0,0,0,12242305,1469,0,0,0,170579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000,0,0,1351109,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21393,3/31/2023 0:00:00,11613,0,0,0,0,349796,0,0,471300,0,349796,0,0,0,0,0,0,0,0,0,0,62022,2,0,0,0,0,0,0,0,68,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,0,0,0,0,0,0,76,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1106,0,0,0,0,-422,0,0,0,0,0,0,0,0,0,0,1469,61479,0,0,0,0,0,0,0,0,0,0,121504,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21413,3/31/2023 0:00:00,11633,0,0,0,0,64228506,4495166,6887062,87202476,0,64228506,6330166,8373062,0,0,0,36,0,0,0,0,62022,2,0,0,0,0,0,0,0,710460,0,77399,0,0,0,0,0,0,0,0,0,0,0,175300,0,0,0,0,0,0,0,0,381053,14856,44325,141798,10364,44608,192819,0,0,0,0,0,3530,34016116,0,0,17225884,0,0,0,0,1489433,2326243,0,0,-8,-1975,444,4889,270,13645,0,89,19351,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,787859,0,363640,138095,0,109367,0,270910,33978,0,0,0,0,0,0,0,1237738,10817163,0,0,0,0,0,0,0,0,0,0,7943503,911,0,0,0,37750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449,38439676,0,0,0,0,0,0,0,0,0,5000000,0,0,1222048,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21440,3/31/2023 0:00:00,11655,0,0,0,0,295866,0,0,335722,0,295866,0,0,0,0,0,0,0,0,0,0,62022,3,0,0,0,0,0,0,0,767,0,1105,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,221,461,0,0,0,0,0,0,0,0,2369,0,0,0,0,0,0,0,0,32479,0,0,0,0,0,0,0,154,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,0,120,0,0,1310,0,0,850,0,0,0,0,0,0,0,0,54327,0,0,0,0,0,0,0,0,0,0,37793,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
