"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017"
18353,3/31/2023 0:00:00,9659,0,0,127860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8504511,0,0,0,0,0,0,0,0,,0,9348042,0,0,0,0,0,0,0,0,0,0,0,14127,0,0,0,0,0,0,0,0,0
18393,3/31/2023 0:00:00,9677,0,0,677290,194452,1,0,114232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72183,0,0,0,72183,0,0,0,0,0,71456102,0,0,0,0,0,0,0,0,01/01/2023,72183,82861718,0,0,0,0,0,0,0,0,0,0,0,114788,0,0,0,0,0,0,0,0,0
18405,3/31/2023 0:00:00,9683,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3322281,0,0,0,0,0,0,0,0,,0,3565617,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0
18409,3/31/2023 0:00:00,9687,0,0,133911,0,1,0,61450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036185,6115551,2711953,2615797,0,12479486,0,0,0,0,0,0,0,0,0,0,0,0,0,20546783,0,0,0,0,0,0,0,0,01/01/2023,0,22121965,0,0,0,0,0,0,0,0,0,0,0,5521,0,0,0,0,0,0,0,0,0
18422,3/31/2023 0:00:00,9696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,0,0,0,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,2048535,0,0,0,0,0,0,0,0,,0,2600819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18423,3/31/2023 0:00:00,9697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2976885,0,0,0,0,0,0,0,0,,0,3760676,0,0,0,0,0,0,0,0,0,0,0,3245,0,0,0,0,0,0,0,0,0
18446,3/31/2023 0:00:00,9714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4222277,0,0,0,0,0,0,0,0,,0,4737248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18454,3/31/2023 0:00:00,9719,0,0,350,0,1,0,23094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257364,0,0,0,0,0,0,0,0,01/01/2023,140228,3917286,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0
18462,3/31/2023 0:00:00,9725,0,0,23689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472059,0,0,0,0,0,0,0,0,,0,2659095,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0
18473,3/31/2023 0:00:00,9730,0,10529116,3786642,464072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4103435,0,4103435,40695378,0,0,0,0,40695378,0,47667,0,0,0,0,0,0,0,0,0,0,0,228085372,0,0,0,0,0,0,0,0,,0,258718773,0,0,0,0,0,0,0,0,0,0,0,314542,0,0,24197,0,0,0,0,0,0
18474,3/31/2023 0:00:00,9731,0,0,207237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8317702,0,0,0,0,0,0,0,0,,0,9318870,0,0,0,0,0,0,0,0,0,0,0,11180,0,0,0,0,0,0,0,0,0
18515,3/31/2023 0:00:00,9752,0,653466,3672584,227717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723898,7259094,1372922,436670,10749,9803333,0,0,0,0,0,0,0,-1405185,0,0,0,0,0,0,0,0,0,0,0,80578916,0,0,0,0,0,0,0,0,,0,90072104,0,0,0,0,0,0,0,0,0,0,0,334330,0,0,-64500,0,0,0,0,0,0
18528,3/31/2023 0:00:00,9756,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185286,0,0,0,0,0,0,0,0,,0,212527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18550,3/31/2023 0:00:00,9771,0,97113,490081,0,1,0,1184091,0,0,0,0,0,0,0,0,0,0,0,0,168855,7337881,15316190,3358160,0,26181086,0,0,0,0,0,0,0,-2774203,0,11469,0,0,0,11469,0,0,0,0,0,140778685,0,0,0,0,0,0,0,0,01/01/2023,236857,147611786,0,0,0,0,0,0,0,0,0,0,0,162414,0,0,0,0,0,0,0,0,0
18559,3/31/2023 0:00:00,9776,0,0,734775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36682259,0,0,0,0,0,0,0,0,,0,42420427,0,0,0,0,0,0,0,0,0,0,0,18607,0,0,0,0,0,0,0,0,0
18562,3/31/2023 0:00:00,9778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124087,0,0,0,0,0,0,0,0,,0,133925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18574,3/31/2023 0:00:00,9786,0,8977535,350553,0,1,0,724952,0,0,0,0,0,0,0,0,0,0,0,0,2456350,13676884,0,0,0,16133234,0,0,0,0,0,0,0,-396056,0,1000,0,0,0,1000,0,0,0,0,47830,105048507,0,0,0,0,0,0,0,0,01/01/2023,148985,127162057,0,0,0,0,0,0,0,0,0,0,0,147007,0,0,-1,0,0,0,0,0,0
18582,3/31/2023 0:00:00,9790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851610,0,0,0,0,0,0,0,0,,0,3213357,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0
18616,3/31/2023 0:00:00,9811,0,0,2105602,0,1,0,677193,0,0,0,0,0,0,0,0,0,0,0,0,972880,33376790,22296300,0,0,56645970,0,0,0,0,0,0,0,-4354030,0,5237,0,0,0,5237,0,0,0,0,0,191118936,0,0,0,0,0,0,0,0,01/01/2023,0,203439284,0,0,0,0,0,0,0,0,0,0,0,388022,0,0,0,0,0,0,0,0,0
18623,3/31/2023 0:00:00,9817,0,106653,858939,0,1,0,254122,0,0,0,0,0,0,0,0,0,0,0,0,240071,1165087,219070,665235,0,2289463,0,0,0,0,0,0,0,-198537,0,0,0,0,0,0,0,0,0,0,0,72309961,0,0,0,0,0,0,0,0,03/01/2023,133894,83326544,0,0,0,0,0,0,0,0,0,0,0,38571,0,0,0,0,0,0,0,0,0
18628,3/31/2023 0:00:00,9819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7742015,0,0,0,0,0,0,0,0,,0,8708400,0,0,0,0,0,0,0,0,0,0,0,6466,0,-8789,0,0,0,0,0,0,0
18635,3/31/2023 0:00:00,9822,0,0,246089,0,1,0,184825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039000,4245000,0,0,0,6284000,0,0,0,0,0,0,0,0,0,0,0,0,0,46106529,0,0,0,0,0,0,0,0,Fiscal Year 2023,38000,54602332,0,0,0,0,0,0,0,0,0,0,0,7135,0,0,0,0,0,0,0,0,0
18649,3/31/2023 0:00:00,9830,0,0,272414,123203,1,0,141369,0,0,0,0,0,0,0,0,0,0,0,0,197273,3374561,7959643,9593930,0,21125407,0,0,0,0,0,0,0,-3008881,0,0,0,0,0,0,0,0,0,0,0,68441021,0,0,0,0,0,0,0,0,01/01/2023,79566,73200469,0,0,0,0,0,0,0,0,0,0,0,69039,0,0,0,0,0,0,0,0,0
18651,3/31/2023 0:00:00,9832,0,0,49089,0,1,0,64863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748000,4796000,3695000,148000,0,9387000,0,0,0,1762,0,0,0,1762,0,0,0,0,0,13477487,0,0,0,0,0,0,0,0,03/01/2023,35251,15955283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18708,3/31/2023 0:00:00,9854,0,279919690,13407000,1981093,1,0,25541634,0,7365400,0,0,0,7365400,0,0,0,0,0,0,14700894,32477085,65190403,6623789,0,118992171,0,0,0,0,0,0,0,-9040372,0,3135082,0,0,8125,3143207,0,0,0,0,125938,2248749547,0,0,0,0,0,0,0,0,01/01/2023,11549474,2513198051,0,0,0,0,0,0,0,0,0,0,0,5776649,0,0,0,0,0,0,0,0,0
18710,3/31/2023 0:00:00,9856,0,5356561,5083067,0,1,0,4977676,0,0,0,0,0,0,0,0,0,0,0,0,2732737,24211744,33362685,19765041,3262375,83334582,500000,500000,0,5701,0,1005701,0,-10620895,0,558678,0,0,1320,559998,0,0,0,0,44069,390224708,0,0,0,0,0,0,0,0,01/01/2023,143200,417869924,0,0,0,0,0,0,0,0,0,0,0,491986,0,0,0,194,2600072,0,0,0,0
18716,3/31/2023 0:00:00,9859,0,27710585,1197251,657547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9111759,5934122,4054847,0,0,19100728,0,249000,0,0,0,249000,0,-564560,0,0,0,0,0,0,0,0,0,0,0,384922523,6,82450,52507,0,0,0,4,52507,,0,417850596,0,0,0,0,0,0,0,0,0,0,0,468634,0,0,0,0,0,0,0,0,0
18749,3/31/2023 0:00:00,9875,0,0,479265,0,1,0,146691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746000,1586000,1859000,0,4191000,0,0,0,146691,0,21479,0,168170,0,0,0,0,0,39549119,0,0,0,0,0,0,0,0,03/01/2023,82672,43653080,0,0,0,0,0,0,0,0,0,0,0,53308,0,0,0,0,0,0,0,0,0
18759,3/31/2023 0:00:00,9880,0,173581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372323,0,0,0,0,0,0,0,0,,0,1626645,0,0,0,0,0,0,0,0,0,0,0,4150,0,0,0,0,0,0,0,0,0
18765,3/31/2023 0:00:00,9883,0,0,1268033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22740749,18907822,32711473,81048885,37809004,193217933,0,0,0,0,0,0,0,-28977218,0,0,0,0,0,0,0,0,0,0,0,262445468,0,0,0,0,0,0,0,0,,0,270639369,0,0,0,0,0,0,0,0,0,0,0,168055,0,0,-6674,0,0,0,0,0,0
18775,3/31/2023 0:00:00,9889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083647,0,0,0,0,0,0,0,0,,0,2393725,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0
18800,3/31/2023 0:00:00,9899,0,43027975,1055794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123026884,0,0,0,0,0,0,0,0,,0,153567510,0,0,0,0,0,0,0,0,0,0,0,69924,0,0,0,0,0,0,0,0,0
18814,3/31/2023 0:00:00,9905,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104474,0,0,0,0,0,0,0,0,,0,4762445,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0
18816,3/31/2023 0:00:00,9906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4644953,0,0,0,0,0,0,0,0,,0,6089186,0,0,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,0
18823,3/31/2023 0:00:00,9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399855,0,0,0,0,399855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601716,0,0,0,0,0,0,0,0,,0,852656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18857,3/31/2023 0:00:00,9923,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2695592,0,0,0,0,0,0,0,0,,0,3150013,0,0,0,0,0,0,0,0,0,0,0,1262,0,0,0,0,0,0,0,0,0
18858,3/31/2023 0:00:00,9924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360431,0,0,0,0,0,0,0,0,,0,402202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18861,3/31/2023 0:00:00,9926,0,0,9073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735746,0,0,0,0,0,0,0,0,,0,1925265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18868,3/31/2023 0:00:00,9928,0,0,3725550,0,1,0,1201516,1137837,0,0,0,0,1137837,0,0,0,0,0,0,23615049,20839757,18765919,67560193,1136020,131916938,0,0,0,0,0,0,0,-14852667,0,283131,0,0,0,283131,0,0,0,0,0,227305073,0,0,0,0,0,0,0,0,Fiscal Year 2021,0,233142386,0,0,0,0,0,0,0,0,0,0,0,61577,0,-7008,0,0,0,0,0,0,0
18882,3/31/2023 0:00:00,9936,0,0,5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659974,0,0,0,0,0,0,0,0,,0,748879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18917,3/31/2023 0:00:00,9950,0,0,1143342,0,1,0,1646367,0,0,0,0,0,0,0,0,0,0,0,0,3567614,6521695,5780739,8755618,0,24625666,6161,984000,0,0,0,990161,0,-2558316,0,77492,0,0,0,77492,0,0,0,0,0,191447247,0,0,0,0,0,0,0,0,03/01/2023,708267,209125560,0,0,0,0,0,0,0,0,0,0,0,435338,0,0,0,0,0,0,0,0,0
18935,3/31/2023 0:00:00,9961,0,0,1893553,0,1,0,604049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7493548,0,0,0,0,7493548,0,0,0,0,0,0,0,0,0,0,0,0,0,162749320,0,0,0,0,0,0,0,0,03/01/2023,443049,181672214,0,0,0,0,0,0,0,0,0,0,0,346509,0,0,0,0,0,0,0,0,0
18948,3/31/2023 0:00:00,9967,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536000,3024000,944000,0,0,6504000,0,0,0,0,0,0,0,0,0,0,0,0,0,13647426,0,0,0,0,0,0,0,0,,0,15635404,0,0,0,0,0,0,0,0,0,0,0,6059,0,0,0,0,0,0,0,0,0
18950,3/31/2023 0:00:00,9969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80641,0,0,0,0,0,0,0,0,,0,96357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18962,3/31/2023 0:00:00,9973,0,0,0,0,1,0,61461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7455,0,0,0,7455,0,0,0,0,0,13505630,0,0,0,0,0,0,0,0,01/01/2023,0,16057129,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0
18964,3/31/2023 0:00:00,9974,0,0,306781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098000,3338000,3214000,0,0,7650000,0,0,0,0,0,0,0,0,0,0,0,0,0,15587508,0,0,0,0,0,0,0,0,,0,16691261,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0
18965,3/31/2023 0:00:00,9975,0,0,1379734,1188701,1,0,311481,0,0,0,0,0,0,0,0,0,0,0,0,1253077,4176484,5220189,4413580,500001,15563331,0,0,0,0,0,0,0,-1109623,0,18015,0,0,0,18015,0,0,0,0,0,193779982,0,0,0,0,0,0,0,0,01/01/2023,46280,214773798,0,0,0,0,0,0,0,0,0,0,0,197047,0,0,0,0,0,0,0,0,0
19017,3/31/2023 0:00:00,10002,0,0,30136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4393188,0,0,0,0,0,0,0,0,,0,4954190,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0
19027,3/31/2023 0:00:00,10007,0,0,461497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975000,2995000,950000,0,0,4920000,0,0,0,0,0,0,0,0,0,0,0,0,0,15920111,0,0,0,0,0,0,0,0,,0,17428336,0,0,0,0,0,0,0,0,0,0,0,27986,0,0,0,0,0,0,0,0,0
19045,3/31/2023 0:00:00,10017,0,0,55622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6586854,0,0,0,0,0,0,0,0,,0,7137779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19047,3/31/2023 0:00:00,10019,0,0,441567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8880463,0,0,0,0,0,0,0,0,,0,9540794,0,0,0,0,0,0,0,0,0,0,0,20326,0,0,0,0,0,0,0,0,0
19085,3/31/2023 0:00:00,10040,0,2578846,334263,3564645,1,0,1304231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21630782,45758094,10500000,0,0,77888876,0,0,0,0,0,0,0,0,0,0,0,0,44576,493006715,0,0,0,0,0,0,0,0,Fiscal Year 2023,0,550260269,0,0,0,0,0,0,0,0,0,0,0,311822,0,0,0,0,0,16,4166920,0,0
19116,3/31/2023 0:00:00,10057,0,278198,5228993,0,0,0,0,0,0,0,0,0,0,1255836,0,0,0,0,1255836,0,1594950,434406,0,0,2029356,1000000,23674053,19997996,0,0,44672049,0,-21721,0,0,0,0,0,0,0,0,0,0,0,383083179,1,8203,0,0,0,0,1,8203,,0,424711762,0,0,0,0,0,0,0,0,0,0,0,1108281,0,20104,0,0,0,0,0,0,0
19131,3/31/2023 0:00:00,10067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825844,0,0,0,0,0,0,0,0,,0,7641672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19158,3/31/2023 0:00:00,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705808,0,0,0,0,0,0,0,0,,0,978045,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0
19171,3/31/2023 0:00:00,10091,0,0,0,0,1,0,92275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13129,0,0,0,13129,0,0,0,0,0,19145217,0,0,0,0,0,0,0,0,Fiscal Year 2022,13129,22983244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19185,3/31/2023 0:00:00,10098,0,25000,1405503,0,1,0,181754,0,0,0,0,0,0,0,0,0,0,0,0,22329,5641836,5842274,0,0,11506440,703514,1866097,2301771,0,0,4871381,0,-2272364,0,20000,0,0,0,20000,0,0,0,0,0,80160032,0,0,0,0,0,0,0,0,01/01/2023,8034,90370725,0,0,0,0,0,0,0,0,0,0,0,207404,0,109607,0,0,0,0,0,0,0
19203,3/31/2023 0:00:00,10108,0,0,388927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744000,3324000,2232000,0,0,6300000,0,0,0,0,0,0,0,0,0,0,0,0,0,30682521,0,0,0,0,0,0,0,0,,0,34094522,0,0,0,0,0,0,0,0,0,0,0,25171,0,0,0,0,0,0,0,0,0
19216,3/31/2023 0:00:00,10115,0,0,1167186,15464,1,0,180476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984070,488328,0,0,0,2472398,0,0,0,56136,0,0,0,56136,0,0,0,0,0,41375053,0,0,0,0,0,0,0,0,Fiscal Year 2022,29731,43254859,0,0,0,0,0,0,0,0,0,0,0,50074,0,0,0,0,0,0,0,0,0
19228,3/31/2023 0:00:00,10121,0,8619770,3726812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689071,14173382,19281691,11573217,1883220,48600581,8457016,14898797,3132000,0,0,26487813,0,-5538408,0,0,0,0,0,0,0,0,0,0,0,205431700,0,0,0,83,250667,250667,0,0,,0,217983281,0,0,0,0,0,0,0,0,0,0,0,400816,0,0,0,0,0,0,0,0,0
19249,3/31/2023 0:00:00,10135,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11690993,0,0,0,0,0,0,0,0,,0,14281631,0,0,0,0,0,0,0,0,0,0,0,6751,0,0,0,0,0,0,0,0,0
19253,3/31/2023 0:00:00,10136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126790,0,0,0,0,0,0,0,0,,0,1300437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19263,3/31/2023 0:00:00,10142,0,97435699,21281684,7553944,1,0,7988207,5533469,0,0,9694769,15703995,30932233,0,0,0,0,0,0,12119420,50361675,72088833,128581721,18113159,281264808,0,0,0,0,0,0,0,-30026074,0,1456547,0,0,0,1456547,0,0,0,0,0,2776010241,25,613370,4760,0,0,0,8,170283,01/01/2023,4786332,3093987104,0,0,0,0,0,0,0,0,0,0,0,2944850,0,778842,556995,0,0,0,0,0,0
19269,3/31/2023 0:00:00,10148,0,12779135,865699,0,1,0,1645441,0,0,0,0,0,0,0,0,0,0,0,0,1874835,12433855,16265572,57314812,10741869,98630943,0,0,1946977,0,0,1946977,0,-14933259,0,37500,0,0,0,37500,0,0,0,0,0,351625186,1,16018,0,0,0,0,1,16018,01/01/2023,394000,368442348,0,0,0,0,0,0,0,0,0,0,0,237656,0,0,0,0,0,0,0,0,0
19280,3/31/2023 0:00:00,10156,0,437952,122820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5849137,0,0,0,0,0,0,0,0,,0,6317312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19285,3/31/2023 0:00:00,10160,0,0,1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905941,0,0,0,0,0,0,0,0,,0,996295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19295,3/31/2023 0:00:00,10167,0,0,158250,0,1,0,129809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,0,0,0,-38,0,0,0,0,0,9747351,0,0,0,0,0,0,0,0,01/01/2023,0,11954582,0,0,0,0,0,0,0,0,0,0,0,3816,0,0,0,0,0,0,0,0,0
19304,3/31/2023 0:00:00,10172,0,0,852441,589532,1,0,1348395,0,0,0,0,0,0,0,0,0,0,0,0,558092,5418041,8381178,12845989,101659,27304959,0,0,0,0,0,0,0,-3782156,0,97533,0,0,0,97533,0,0,0,0,0,285315781,0,0,0,0,0,0,0,0,01/01/2023,0,314294346,0,0,0,0,0,0,0,0,0,0,0,427173,0,0,0,94,1245230,0,0,0,0
19307,3/31/2023 0:00:00,10173,0,84452973,10189655,10620190,1,275000,9339064,160343,0,0,0,5221732,5382075,0,0,0,0,0,0,90060190,39729513,57314878,48918435,11107268,247130284,0,0,0,0,0,0,0,-15813532,0,8070,275000,0,357695,640765,0,0,0,0,764583,1687285171,2,64523,64523,0,0,0,2,64523,01/01/2023,5269350,1860185649,0,0,0,0,0,0,0,0,0,0,0,3907533,0,343380,-40916,0,0,0,0,0,0
